"mmcode","make","variant","regyear"
"47025765","NISSAN","KING CAB 4X4 22 P/U S/C","1987"
"47025765","NISSAN","KING CAB 4X4 22 P/U S/C","1988"
"47025780","NISSAN","KING CAB 4X4 ACTION P/U S/C","1987"
"47025780","NISSAN","KING CAB 4X4 ACTION P/U S/C","1988"
"47025795","NISSAN","TRACKER 4X4 ACTION P/U S/C","1987"
"47025795","NISSAN","TRACKER 4X4 ACTION P/U S/C","1988"
"47025800","NISSAN","2300 DIESEL P/U S/C","1986"
"47025800","NISSAN","2300 DIESEL P/U S/C","1987"
"47025800","NISSAN","2300 DIESEL P/U S/C","1988"
"47025813","NISSAN","2300 DIESEL P/U S/C","1987"
"47025813","NISSAN","2300 DIESEL P/U S/C","1988"
"47025875","NISSAN","2300 DIESEL P/U S/C","1987"
"47025875","NISSAN","2300 DIESEL P/U S/C","1988"
"47025938","NISSAN","2300 DIESEL STD P/U S/C","1987"
"47025938","NISSAN","2300 DIESEL STD P/U S/C","1988"
"47028100","NISSAN","SENTRA 140 DEBUT","1996"
"47028100","NISSAN","SENTRA 140 DEBUT","1997"
"47028200","NISSAN","SENTRA 140","1992"
"47028200","NISSAN","SENTRA 140","1993"
"47028200","NISSAN","SENTRA 140","1994"
"47028200","NISSAN","SENTRA 140","1995"
"47028200","NISSAN","SENTRA 140","1996"
"47028200","NISSAN","SENTRA 140","1997"
"47028204","NISSAN","SENTRA 140 P/S","1996"
"47028204","NISSAN","SENTRA 140 P/S","1997"
"47028210","NISSAN","SENTRA 140 P/S A/C","1993"
"47028210","NISSAN","SENTRA 140 P/S A/C","1994"
"47028210","NISSAN","SENTRA 140 P/S A/C","1995"
"47028210","NISSAN","SENTRA 140 P/S A/C","1996"
"47028210","NISSAN","SENTRA 140 P/S A/C","1997"
"47028250","NISSAN","SENTRA 140 GX","1992"
"47028250","NISSAN","SENTRA 140 GX","1993"
"47028250","NISSAN","SENTRA 140 GX","1994"
"47028250","NISSAN","SENTRA 140 GX","1995"
"47028250","NISSAN","SENTRA 140 GX","1996"
"47028254","NISSAN","SENTRA 140 GX P/S","1996"
"47028254","NISSAN","SENTRA 140 GX P/S","1997"
"47028260","NISSAN","SENTRA 140 GX P/S A/C","1993"
"47028260","NISSAN","SENTRA 140 GX P/S A/C","1994"
"47028260","NISSAN","SENTRA 140 GX P/S A/C","1995"
"47028260","NISSAN","SENTRA 140 GX P/S A/C","1996"
"47028260","NISSAN","SENTRA 140 GX P/S A/C","1997"
"47028280","NISSAN","SENTRA 140i","1997"
"47028280","NISSAN","SENTRA 140i","1998"
"47028280","NISSAN","SENTRA 140i","1999"
"47028280","NISSAN","SENTRA 140i","2000"
"47028280","NISSAN","SENTRA 140i","2001"
"47028280","NISSAN","SENTRA 140i","2002"
"47028300","NISSAN","SENTRA 140 Si A/C","1997"
"47028300","NISSAN","SENTRA 140 Si A/C","1998"
"47028300","NISSAN","SENTRA 140 Si A/C","1999"
"47028300","NISSAN","SENTRA 140 Si A/C","2000"
"47028300","NISSAN","SENTRA 140 Si A/C","2001"
"47028300","NISSAN","SENTRA 140 Si A/C","2002"
"47028340","NISSAN","SENTRA 140 GXi A/C","1997"
"47028340","NISSAN","SENTRA 140 GXi A/C","1998"
"47028340","NISSAN","SENTRA 140 GXi A/C","1999"
"47028340","NISSAN","SENTRA 140 GXi A/C","2000"
"47028340","NISSAN","SENTRA 140 GXi A/C","2001"
"47028340","NISSAN","SENTRA 140 GXi A/C","2002"
"47028400","NISSAN","SENTRA 160","1992"
"47028400","NISSAN","SENTRA 160","1993"
"47028410","NISSAN","SENTRA 160 P/S","1993"
"47028410","NISSAN","SENTRA 160 P/S","1994"
"47028410","NISSAN","SENTRA 160 P/S","1995"
"47028410","NISSAN","SENTRA 160 P/S","1996"
"47028410","NISSAN","SENTRA 160 P/S","1997"
"47028450","NISSAN","SENTRA 160 A/C","1992"
"47028450","NISSAN","SENTRA 160 A/C","1993"
"47028460","NISSAN","SENTRA 160 A/C P/S","1993"
"47028460","NISSAN","SENTRA 160 A/C P/S","1994"
"47028460","NISSAN","SENTRA 160 A/C P/S","1995"
"47028460","NISSAN","SENTRA 160 A/C P/S","1996"
"47028460","NISSAN","SENTRA 160 A/C P/S","1997"
"47028500","NISSAN","SENTRA 160 A/T","1992"
"47028500","NISSAN","SENTRA 160 A/T","1993"
"47028510","NISSAN","SENTRA 160 A/T P/S","1993"
"47028510","NISSAN","SENTRA 160 A/T P/S","1994"
"47028510","NISSAN","SENTRA 160 A/T P/S","1995"
"47028510","NISSAN","SENTRA 160 A/T P/S","1996"
"47028550","NISSAN","SENTRA 160 A/T A/C","1992"
"47028550","NISSAN","SENTRA 160 A/T A/C","1993"
"47028560","NISSAN","SENTRA 160 A/T A/C P/S","1993"
"47028560","NISSAN","SENTRA 160 A/T A/C P/S","1994"
"47028560","NISSAN","SENTRA 160 A/T A/C P/S","1995"
"47028560","NISSAN","SENTRA 160 A/T A/C P/S","1996"
"47028560","NISSAN","SENTRA 160 A/T A/C P/S","1997"
"47028580","NISSAN","SENTRA 160 Si A/C","1997"
"47028580","NISSAN","SENTRA 160 Si A/C","1998"
"47028580","NISSAN","SENTRA 160 Si A/C","1999"
"47028580","NISSAN","SENTRA 160 Si A/C","2000"
"47028580","NISSAN","SENTRA 160 Si A/C","2001"
"47028580","NISSAN","SENTRA 160 Si A/C","2002"
"47028600","NISSAN","SENTRA 160 GX","1992"
"47028600","NISSAN","SENTRA 160 GX","1993"
"47028610","NISSAN","SENTRA 160 GX P/S","1993"
"47028610","NISSAN","SENTRA 160 GX P/S","1994"
"47028610","NISSAN","SENTRA 160 GX P/S","1995"
"47028610","NISSAN","SENTRA 160 GX P/S","1996"
"47028610","NISSAN","SENTRA 160 GX P/S","1997"
"47028650","NISSAN","SENTRA 160 GX A/C","1992"
"47028650","NISSAN","SENTRA 160 GX A/C","1993"
"47028660","NISSAN","SENTRA 160 GX A/C P/S","1993"
"47028660","NISSAN","SENTRA 160 GX A/C P/S","1994"
"47028660","NISSAN","SENTRA 160 GX A/C P/S","1995"
"47028660","NISSAN","SENTRA 160 GX A/C P/S","1996"
"47028660","NISSAN","SENTRA 160 GX A/C P/S","1997"
"47028670","NISSAN","SENTRA 160 GXi A/C","1997"
"47028670","NISSAN","SENTRA 160 GXi A/C","1998"
"47028670","NISSAN","SENTRA 160 GXi A/C","1999"
"47028670","NISSAN","SENTRA 160 GXi A/C","2000"
"47028670","NISSAN","SENTRA 160 GXi A/C","2001"
"47028670","NISSAN","SENTRA 160 GXi A/C","2002"
"47028680","NISSAN","SENTRA 160 GS","1996"
"47028680","NISSAN","SENTRA 160 GS","1997"
"47028690","NISSAN","SENTRA 160 GSi A/C","1997"
"47028690","NISSAN","SENTRA 160 GSi A/C","1998"
"47028690","NISSAN","SENTRA 160 GSi A/C","1999"
"47028690","NISSAN","SENTRA 160 GSi A/C","2000"
"47028696","NISSAN","SENTRA 160 GSi A/T A/C","1997"
"47028696","NISSAN","SENTRA 160 GSi A/T A/C","1998"
"47028696","NISSAN","SENTRA 160 GSi A/T A/C","1999"
"47028696","NISSAN","SENTRA 160 GSi A/T A/C","2000"
"47028696","NISSAN","SENTRA 160 GSi A/T A/C","2001"
"47028696","NISSAN","SENTRA 160 GSi A/T A/C","2002"
"47028700","NISSAN","SENTRA 160 SE","1992"
"47028700","NISSAN","SENTRA 160 SE","1993"
"47028700","NISSAN","SENTRA 160 SE","1994"
"47028700","NISSAN","SENTRA 160 SE","1995"
"47028700","NISSAN","SENTRA 160 SE","1996"
"47028750","NISSAN","SENTRA 160 SE A/T","1992"
"47028750","NISSAN","SENTRA 160 SE A/T","1993"
"47028750","NISSAN","SENTRA 160 SE A/T","1994"
"47028750","NISSAN","SENTRA 160 SE A/T","1995"
"47028750","NISSAN","SENTRA 160 SE A/T","1996"
"47028770","NISSAN","SENTRA 160 STi","1996"
"47028770","NISSAN","SENTRA 160 STi","1997"
"47028775","NISSAN","SENTRA 160 STi A/T","1996"
"47028775","NISSAN","SENTRA 160 STi A/T","1997"
"47028780","NISSAN","SENTRA 200 GSi A/C","1997"
"47028780","NISSAN","SENTRA 200 GSi A/C","1998"
"47028780","NISSAN","SENTRA 200 GSi A/C","1999"
"47028780","NISSAN","SENTRA 200 GSi A/C","2000"
"47028780","NISSAN","SENTRA 200 GSi A/C","2001"
"47028780","NISSAN","SENTRA 200 GSi A/C","2002"
"47028850","NISSAN","SENTRA 200 STi","1992"
"47028850","NISSAN","SENTRA 200 STi","1993"
"47028850","NISSAN","SENTRA 200 STi","1994"
"47028850","NISSAN","SENTRA 200 STi","1995"
"47028850","NISSAN","SENTRA 200 STi","1996"
"47028850","NISSAN","SENTRA 200 STi","1997"
"47028860","NISSAN","SENTRA 200 STi A/C ABS","1997"
"47028860","NISSAN","SENTRA 200 STi A/C ABS","1998"
"47028860","NISSAN","SENTRA 200 STi A/C ABS","1999"
"47028860","NISSAN","SENTRA 200 STi A/C ABS","2000"
"47028860","NISSAN","SENTRA 200 STi A/C ABS","2001"
"47028860","NISSAN","SENTRA 200 STi A/C ABS","2002"
"47029050","NISSAN","1 TONNER 1.6 SWB P/U S/C","1988"
"47029050","NISSAN","1 TONNER 1.6 SWB P/U S/C","1989"
"47029050","NISSAN","1 TONNER 1.6 SWB P/U S/C","1990"
"47029050","NISSAN","1 TONNER 1.6 SWB P/U S/C","1991"
"47029050","NISSAN","1 TONNER 1.6 SWB P/U S/C","1992"
"47029050","NISSAN","1 TONNER 1.6 SWB P/U S/C","1993"
"47029050","NISSAN","1 TONNER 1.6 SWB P/U S/C","1994"
"47029050","NISSAN","1 TONNER 1.6 SWB P/U S/C","1995"
"47029100","NISSAN","1 TONNER 1.6 SWB P/U S/C","1988"
"47029100","NISSAN","1 TONNER 1.6 SWB P/U S/C","1989"
"47029100","NISSAN","1 TONNER 1.6 SWB P/U S/C","1990"
"47029100","NISSAN","1 TONNER 1.6 SWB P/U S/C","1991"
"47029100","NISSAN","1 TONNER 1.6 SWB P/U S/C","1992"
"47029150","NISSAN","1 TONNER 1.8 SWB P/U S/C","1988"
"47029150","NISSAN","1 TONNER 1.8 SWB P/U S/C","1989"
"47029150","NISSAN","1 TONNER 1.8 SWB P/U S/C","1990"
"47029150","NISSAN","1 TONNER 1.8 SWB P/U S/C","1991"
"47029150","NISSAN","1 TONNER 1.8 SWB P/U S/C","1992"
"47029150","NISSAN","1 TONNER 1.8 SWB P/U S/C","1993"
"47029150","NISSAN","1 TONNER 1.8 SWB P/U S/C","1994"
"47029150","NISSAN","1 TONNER 1.8 SWB P/U S/C","1995"
"47029200","NISSAN","1 TONNER 1.8 SWB P/U S/C","1988"
"47029200","NISSAN","1 TONNER 1.8 SWB P/U S/C","1989"
"47029200","NISSAN","1 TONNER 1.8 SWB P/U S/C","1990"
"47029200","NISSAN","1 TONNER 1.8 SWB P/U S/C","1991"
"47029200","NISSAN","1 TONNER 1.8 SWB P/U S/C","1992"
"47029250","NISSAN","1 TONNER 1.8 SWB CUSTOM P/U S/C","1988"
"47029250","NISSAN","1 TONNER 1.8 SWB CUSTOM P/U S/C","1989"
"47029250","NISSAN","1 TONNER 1.8 SWB CUSTOM P/U S/C","1990"
"47029250","NISSAN","1 TONNER 1.8 SWB CUSTOM P/U S/C","1991"
"47029250","NISSAN","1 TONNER 1.8 SWB CUSTOM P/U S/C","1992"
"47029250","NISSAN","1 TONNER 1.8 SWB CUSTOM P/U S/C","1993"
"47029250","NISSAN","1 TONNER 1.8 SWB CUSTOM P/U S/C","1994"
"47029250","NISSAN","1 TONNER 1.8 SWB CUSTOM P/U S/C","1995"
"47029300","NISSAN","1 TONNER 1.8 LWB P/U S/C","1988"
"47029300","NISSAN","1 TONNER 1.8 LWB P/U S/C","1989"
"47029300","NISSAN","1 TONNER 1.8 LWB P/U S/C","1990"
"47029300","NISSAN","1 TONNER 1.8 LWB P/U S/C","1991"
"47029300","NISSAN","1 TONNER 1.8 LWB P/U S/C","1992"
"47029300","NISSAN","1 TONNER 1.8 LWB P/U S/C","1993"
"47029300","NISSAN","1 TONNER 1.8 LWB P/U S/C","1994"
"47029300","NISSAN","1 TONNER 1.8 LWB P/U S/C","1995"
"47029350","NISSAN","1 TONNER 1.8 LWB P/U S/C","1988"
"47029350","NISSAN","1 TONNER 1.8 LWB P/U S/C","1989"
"47029350","NISSAN","1 TONNER 1.8 LWB P/U S/C","1990"
"47029350","NISSAN","1 TONNER 1.8 LWB P/U S/C","1991"
"47029350","NISSAN","1 TONNER 1.8 LWB P/U S/C","1992"
"47029400","NISSAN","1 TONNER 2.4 LO-LINE P/U S/C","1988"
"47029400","NISSAN","1 TONNER 2.4 LO-LINE P/U S/C","1989"
"47029400","NISSAN","1 TONNER 2.4 LO-LINE P/U S/C","1990"
"47029400","NISSAN","1 TONNER 2.4 LO-LINE P/U S/C","1991"
"47029400","NISSAN","1 TONNER 2.4 LO-LINE P/U S/C","1992"
"47029400","NISSAN","1 TONNER 2.4 LO-LINE P/U S/C","1993"
"47029400","NISSAN","1 TONNER 2.4 LO-LINE P/U S/C","1994"
"47029400","NISSAN","1 TONNER 2.4 LO-LINE P/U S/C","1995"
"47029450","NISSAN","1 TONNER 2.4 LO-LINE P/U S/C","1988"
"47029450","NISSAN","1 TONNER 2.4 LO-LINE P/U S/C","1989"
"47029450","NISSAN","1 TONNER 2.4 LO-LINE P/U S/C","1990"
"47029450","NISSAN","1 TONNER 2.4 LO-LINE P/U S/C","1991"
"47029450","NISSAN","1 TONNER 2.4 LO-LINE P/U S/C","1992"
"47029475","NISSAN","1 TONNER 2.4 HI-RIDER P/U S/C","1990"
"47029475","NISSAN","1 TONNER 2.4 HI-RIDER P/U S/C","1991"
"47029475","NISSAN","1 TONNER 2.4 HI-RIDER P/U S/C","1992"
"47029475","NISSAN","1 TONNER 2.4 HI-RIDER P/U S/C","1993"
"47029475","NISSAN","1 TONNER 2.4 HI-RIDER P/U S/C","1994"
"47029475","NISSAN","1 TONNER 2.4 HI-RIDER P/U S/C","1995"
"47029500","NISSAN","1 TONNER 2.4 HI-LINE P/U S/C","1988"
"47029500","NISSAN","1 TONNER 2.4 HI-LINE P/U S/C","1989"
"47029500","NISSAN","1 TONNER 2.4 HI-LINE P/U S/C","1990"
"47029550","NISSAN","1 TONNER 2.4 CUSTOM P/U S/C","1988"
"47029550","NISSAN","1 TONNER 2.4 CUSTOM P/U S/C","1989"
"47029550","NISSAN","1 TONNER 2.4 CUSTOM P/U S/C","1990"
"47029550","NISSAN","1 TONNER 2.4 CUSTOM P/U S/C","1991"
"47029550","NISSAN","1 TONNER 2.4 CUSTOM P/U S/C","1992"
"47029550","NISSAN","1 TONNER 2.4 CUSTOM P/U S/C","1993"
"47029550","NISSAN","1 TONNER 2.4 CUSTOM P/U S/C","1994"
"47029550","NISSAN","1 TONNER 2.4 CUSTOM P/U S/C","1995"
"47029600","NISSAN","1 TONNER 2.4 4X4 P/U S/C","1988"
"47029600","NISSAN","1 TONNER 2.4 4X4 P/U S/C","1989"
"47029600","NISSAN","1 TONNER 2.4 4X4 P/U S/C","1990"
"47029600","NISSAN","1 TONNER 2.4 4X4 P/U S/C","1991"
"47029600","NISSAN","1 TONNER 2.4 4X4 P/U S/C","1992"
"47029600","NISSAN","1 TONNER 2.4 4X4 P/U S/C","1993"
"47029600","NISSAN","1 TONNER 2.4 4X4 P/U S/C","1994"
"47029600","NISSAN","1 TONNER 2.4 4X4 P/U S/C","1995"
"47029615","NISSAN","1 TONNER 2.4 4X4 PATROL A/C P/U S/C","1992"
"47029615","NISSAN","1 TONNER 2.4 4X4 PATROL A/C P/U S/C","1993"
"47029615","NISSAN","1 TONNER 2.4 4X4 PATROL A/C P/U S/C","1994"
"47029615","NISSAN","1 TONNER 2.4 4X4 PATROL A/C P/U S/C","1995"
"47029625","NISSAN","TRACKER 2.4 LWB P/U S/C","1991"
"47029625","NISSAN","TRACKER 2.4 LWB P/U S/C","1992"
"47029650","NISSAN","1 TONNER 2.4 4X4 PATROL P/U S/C","1988"
"47029650","NISSAN","1 TONNER 2.4 4X4 PATROL P/U S/C","1989"
"47029650","NISSAN","1 TONNER 2.4 4X4 PATROL P/U S/C","1990"
"47029650","NISSAN","1 TONNER 2.4 4X4 PATROL P/U S/C","1991"
"47029650","NISSAN","1 TONNER 2.4 4X4 PATROL P/U S/C","1992"
"47029700","NISSAN","1 TONNER 2.5 SWB DIESEL P/U S/C","1988"
"47029700","NISSAN","1 TONNER 2.5 SWB DIESEL P/U S/C","1989"
"47029700","NISSAN","1 TONNER 2.5 SWB DIESEL P/U S/C","1990"
"47029700","NISSAN","1 TONNER 2.5 SWB DIESEL P/U S/C","1991"
"47029700","NISSAN","1 TONNER 2.5 SWB DIESEL P/U S/C","1992"
"47029700","NISSAN","1 TONNER 2.5 SWB DIESEL P/U S/C","1993"
"47029700","NISSAN","1 TONNER 2.5 SWB DIESEL P/U S/C","1994"
"47029700","NISSAN","1 TONNER 2.5 SWB DIESEL P/U S/C","1995"
"47029750","NISSAN","1 TONNER 2.5 SWB DIESEL P/U S/C","1988"
"47029750","NISSAN","1 TONNER 2.5 SWB DIESEL P/U S/C","1989"
"47029750","NISSAN","1 TONNER 2.5 SWB DIESEL P/U S/C","1990"
"47029750","NISSAN","1 TONNER 2.5 SWB DIESEL P/U S/C","1991"
"47029750","NISSAN","1 TONNER 2.5 SWB DIESEL P/U S/C","1992"
"47029760","NISSAN","1 TONNER 2.5 SWB DIESEL TURBO P/U S/C","1995"
"47029800","NISSAN","1 TONNER 2.5 SWB CUSTOM DIESEL P/U S/C","1988"
"47029800","NISSAN","1 TONNER 2.5 SWB CUSTOM DIESEL P/U S/C","1989"
"47029800","NISSAN","1 TONNER 2.5 SWB CUSTOM DIESEL P/U S/C","1990"
"47029850","NISSAN","1 TONNER 2.5 LWB DIESEL P/U S/C","1988"
"47029850","NISSAN","1 TONNER 2.5 LWB DIESEL P/U S/C","1989"
"47029850","NISSAN","1 TONNER 2.5 LWB DIESEL P/U S/C","1990"
"47029850","NISSAN","1 TONNER 2.5 LWB DIESEL P/U S/C","1991"
"47029850","NISSAN","1 TONNER 2.5 LWB DIESEL P/U S/C","1992"
"47029850","NISSAN","1 TONNER 2.5 LWB DIESEL P/U S/C","1993"
"47029850","NISSAN","1 TONNER 2.5 LWB DIESEL P/U S/C","1994"
"47029850","NISSAN","1 TONNER 2.5 LWB DIESEL P/U S/C","1995"
"47029900","NISSAN","1 TONNER 2.5 DIESEL LWB P/U S/C","1988"
"47029900","NISSAN","1 TONNER 2.5 DIESEL LWB P/U S/C","1989"
"47029900","NISSAN","1 TONNER 2.5 DIESEL LWB P/U S/C","1990"
"47029900","NISSAN","1 TONNER 2.5 DIESEL LWB P/U S/C","1991"
"47029900","NISSAN","1 TONNER 2.5 DIESEL LWB P/U S/C","1992"
"47029910","NISSAN","1 TONNER 2.5 LWB TURBO DIESEL P/U S/C","1995"
"47029925","NISSAN","1 TONNER 2.5 DIESEL HI-RIDER P/U S/C","1990"
"47029925","NISSAN","1 TONNER 2.5 DIESEL HI-RIDER P/U S/C","1991"
"47029925","NISSAN","1 TONNER 2.5 DIESEL HI-RIDER P/U S/C","1992"
"47029925","NISSAN","1 TONNER 2.5 DIESEL HI-RIDER P/U S/C","1993"
"47029925","NISSAN","1 TONNER 2.5 DIESEL HI-RIDER P/U S/C","1994"
"47029925","NISSAN","1 TONNER 2.5 DIESEL HI-RIDER P/U S/C","1995"
"47029930","NISSAN","1 TON 2.5 D Twincab HiRider P/U S/C","1993"
"47029930","NISSAN","1 TON 2.5 D Twincab HiRider P/U S/C","1994"
"47029930","NISSAN","1 TON 2.5 D Twincab HiRider P/U S/C","1995"
"47029940","NISSAN","1 TON 2.5 T/CAB Hi-Rider Turbo P/U S/C","1995"
"47029950","NISSAN","1 TONNER 2.5 DIESEL CUSTOM P/U S/C","1988"
"47029950","NISSAN","1 TONNER 2.5 DIESEL CUSTOM P/U S/C","1989"
"47029950","NISSAN","1 TONNER 2.5 DIESEL CUSTOM P/U S/C","1990"
"47029950","NISSAN","1 TONNER 2.5 DIESEL CUSTOM P/U S/C","1991"
"47029950","NISSAN","1 TONNER 2.5 DIESEL CUSTOM P/U S/C","1992"
"47029950","NISSAN","1 TONNER 2.5 DIESEL CUSTOM P/U S/C","1993"
"47029950","NISSAN","1 TONNER 2.5 DIESEL CUSTOM P/U S/C","1994"
"47029950","NISSAN","1 TONNER 2.5 DIESEL CUSTOM P/U S/C","1995"
"47029955","NISSAN","1 TON 2.5 Turbo Diesel Custom P/U S/C","1995"
"47029960","NISSAN","1 TON 2.5 Turbo Diesel Hi-Rider P/U S/C","1995"
"47029965","NISSAN","TRACKER 2.5 DIESEL LWB P/U S/C","1991"
"47029965","NISSAN","TRACKER 2.5 DIESEL LWB P/U S/C","1992"
"47029970","NISSAN","1 TONNER 2.7 DIESEL 4X4 P/U S/C","1990"
"47029970","NISSAN","1 TONNER 2.7 DIESEL 4X4 P/U S/C","1991"
"47029970","NISSAN","1 TONNER 2.7 DIESEL 4X4 P/U S/C","1992"
"47029970","NISSAN","1 TONNER 2.7 DIESEL 4X4 P/U S/C","1993"
"47029970","NISSAN","1 TONNER 2.7 DIESEL 4X4 P/U S/C","1994"
"47029970","NISSAN","1 TONNER 2.7 DIESEL 4X4 P/U S/C","1995"
"47029980","NISSAN","1 TONNER 2.7 D 4X4 A/C P/U S/C","1992"
"47029980","NISSAN","1 TONNER 2.7 D 4X4 A/C P/U S/C","1993"
"47029980","NISSAN","1 TONNER 2.7 D 4X4 A/C P/U S/C","1994"
"47029984","NISSAN","1 TON 2.7 Turbo Diesel 4X4 P/U S/C","1995"
"47029986","NISSAN","1 TON 2.7 D Twincab 4X4 P/U S/C","1993"
"47029986","NISSAN","1 TON 2.7 D Twincab 4X4 P/U S/C","1994"
"47029986","NISSAN","1 TON 2.7 D Twincab 4X4 P/U S/C","1995"
"47029990","NISSAN","1 TON 2.7 Twincab Turbo D 4x4 P/U S/C","1995"
"47030030","NISSAN","HARDBODY 1.6 SWB P/U S/C","1995"
"47030030","NISSAN","HARDBODY 1.6 SWB P/U S/C","1996"
"47030030","NISSAN","HARDBODY 1.6 SWB P/U S/C","1997"
"47030030","NISSAN","HARDBODY 1.6 SWB P/U S/C","1998"
"47030030","NISSAN","HARDBODY 1.6 SWB P/U S/C","1999"
"47030060","NISSAN","HARDBODY 2.0 SWB P/U S/C","1995"
"47030060","NISSAN","HARDBODY 2.0 SWB P/U S/C","1996"
"47030060","NISSAN","HARDBODY 2.0 SWB P/U S/C","1997"
"47030060","NISSAN","HARDBODY 2.0 SWB P/U S/C","1998"
"47030060","NISSAN","HARDBODY 2.0 SWB P/U S/C","1999"
"47030090","NISSAN","HARDBODY 2.0 SWB CUSTOM P/U S/C","1995"
"47030090","NISSAN","HARDBODY 2.0 SWB CUSTOM P/U S/C","1996"
"47030090","NISSAN","HARDBODY 2.0 SWB CUSTOM P/U S/C","1997"
"47030090","NISSAN","HARDBODY 2.0 SWB CUSTOM P/U S/C","1998"
"47030096","NISSAN","NEW HARDBODY 2.0 SWB P/U S/C","1999"
"47030096","NISSAN","NEW HARDBODY 2.0 SWB P/U S/C","2000"
"47030096","NISSAN","NEW HARDBODY 2.0 SWB P/U S/C","2001"
"47030096","NISSAN","NEW HARDBODY 2.0 SWB P/U S/C","2002"
"47030100","NISSAN","NEW HARDBODY 2.0 SWB SL P/U S/C","1999"
"47030100","NISSAN","NEW HARDBODY 2.0 SWB SL P/U S/C","2000"
"47030100","NISSAN","NEW HARDBODY 2.0 SWB SL P/U S/C","2001"
"47030100","NISSAN","NEW HARDBODY 2.0 SWB SL P/U S/C","2002"
"47030120","NISSAN","HARDBODY 2.0 LWB P/U S/C","1995"
"47030120","NISSAN","HARDBODY 2.0 LWB P/U S/C","1996"
"47030120","NISSAN","HARDBODY 2.0 LWB P/U S/C","1997"
"47030120","NISSAN","HARDBODY 2.0 LWB P/U S/C","1998"
"47030120","NISSAN","HARDBODY 2.0 LWB P/U S/C","1999"
"47030126","NISSAN","NEW HARDBODY 2.0 LWB P/U S/C","1999"
"47030126","NISSAN","NEW HARDBODY 2.0 LWB P/U S/C","2000"
"47030126","NISSAN","NEW HARDBODY 2.0 LWB P/U S/C","2001"
"47030126","NISSAN","NEW HARDBODY 2.0 LWB P/U S/C","2002"
"47030150","NISSAN","HARDBODY 2.4 LWB P/U S/C","1995"
"47030150","NISSAN","HARDBODY 2.4 LWB P/U S/C","1996"
"47030150","NISSAN","HARDBODY 2.4 LWB P/U S/C","1997"
"47030150","NISSAN","HARDBODY 2.4 LWB P/U S/C","1998"
"47030150","NISSAN","HARDBODY 2.4 LWB P/U S/C","1999"
"47030156","NISSAN","NEW HARDBODY 2.4i LWB P/U S/C","1999"
"47030156","NISSAN","NEW HARDBODY 2.4i LWB P/U S/C","2000"
"47030156","NISSAN","NEW HARDBODY 2.4i LWB P/U S/C","2001"
"47030156","NISSAN","NEW HARDBODY 2.4i LWB P/U S/C","2002"
"47030160","NISSAN","NEW HARDBODY 2.4i LWB SL P/U S/C","1999"
"47030160","NISSAN","NEW HARDBODY 2.4i LWB SL P/U S/C","2000"
"47030160","NISSAN","NEW HARDBODY 2.4i LWB SL P/U S/C","2001"
"47030160","NISSAN","NEW HARDBODY 2.4i LWB SL P/U S/C","2002"
"47030170","NISSAN","NEW HARDBODY 2.4i SL P/U D/C","1999"
"47030170","NISSAN","NEW HARDBODY 2.4i SL P/U D/C","2000"
"47030170","NISSAN","NEW HARDBODY 2.4i SL P/U D/C","2001"
"47030170","NISSAN","NEW HARDBODY 2.4i SL P/U D/C","2002"
"47030180","NISSAN","HARDBODY 2.4 LWB CUSTOM P/U S/C","1995"
"47030180","NISSAN","HARDBODY 2.4 LWB CUSTOM P/U S/C","1996"
"47030180","NISSAN","HARDBODY 2.4 LWB CUSTOM P/U S/C","1997"
"47030186","NISSAN","HARDBODY 2.4 LWB SE P/U S/C","1997"
"47030186","NISSAN","HARDBODY 2.4 LWB SE P/U S/C","1998"
"47030186","NISSAN","HARDBODY 2.4 LWB SE P/U S/C","1999"
"47030190","NISSAN","HARDBODY 2.4 4x2 SE P/U D/C","1997"
"47030190","NISSAN","HARDBODY 2.4 4x2 SE P/U D/C","1998"
"47030190","NISSAN","HARDBODY 2.4 4x2 SE P/U D/C","1999"
"47030200","NISSAN","SABRE 160 GX","1994"
"47030200","NISSAN","SABRE 160 GX","1995"
"47030200","NISSAN","SABRE 160 GX","1996"
"47030200","NISSAN","SABRE 160 GX","1997"
"47030210","NISSAN","HARDBODY 2.4 LWB Hi-Rider P/U S/C","1995"
"47030210","NISSAN","HARDBODY 2.4 LWB Hi-Rider P/U S/C","1996"
"47030210","NISSAN","HARDBODY 2.4 LWB Hi-Rider P/U S/C","1997"
"47030210","NISSAN","HARDBODY 2.4 LWB Hi-Rider P/U S/C","1998"
"47030210","NISSAN","HARDBODY 2.4 LWB Hi-Rider P/U S/C","1999"
"47030240","NISSAN","HARDBODY 2.4 LWB 4X4 P/U S/C","1995"
"47030240","NISSAN","HARDBODY 2.4 LWB 4X4 P/U S/C","1996"
"47030240","NISSAN","HARDBODY 2.4 LWB 4X4 P/U S/C","1997"
"47030240","NISSAN","HARDBODY 2.4 LWB 4X4 P/U S/C","1998"
"47030240","NISSAN","HARDBODY 2.4 LWB 4X4 P/U S/C","1999"
"47030246","NISSAN","NEW HARDBODY 2.4i 4X4 P/U S/C","1999"
"47030246","NISSAN","NEW HARDBODY 2.4i 4X4 P/U S/C","2000"
"47030246","NISSAN","NEW HARDBODY 2.4i 4X4 P/U S/C","2001"
"47030246","NISSAN","NEW HARDBODY 2.4i 4X4 P/U S/C","2002"
